title,content,date
Zoom sur une nomination : Andera Partners renforce son équipe en annonçant plusieurs promotions en interne,"Andera Partners annonce la promotion de Marianne Harlé, qui a été auparavant Investment Director au sein de l'équipe Andera Expansion, a rejoint l'équipe Andera Croissance en tant que Partner. Jean-Baptiste Bessières occupera dorénavant la fonction de Partner. D'autres collaborateurs ont également été promus, notamment, au sein de l'équipe Andera Acto : Antoine Soucaze et Pierre-Luc Wilain de Leymarie qui sont devenus Investment Director, au niveau de l'équipe Andera Croissance : Thibault Mesnel a été nommé Senior Associate, au sein de l'équipe Andera Expansion : Léopold Brichard et Pierre Cavalier ont été nommés Directeurs, Nicolas Debonneuil a été promu Investment Director, Augustin Bayvet et Victor Cabaud sont nommés Associates, au niveau de l'équipe d'Andera Life Sciences : Florian Gérard-Mercier et Natali Romero Barrios sont devenus Associates; au sein de l'équipe Andera MidCap : Aurélie Denieuil est devenue Investment Director, Quentin Tarasconi a été nommé Senior Associate et Marie Coquille a été promue Associate. Charlotte Phelippeau a été promue Head of Human Ressources, Flavien Laboudigue et Sagane Tuffier ont été nommés Senior Financial Controllers, Ana Flavia Guizani est promue Investor Relations Analyst et Lou Bessonneau est devenue IT Support Manager (Andera Partners, communiqué de presse)",06/04/2022
Build-up : DoveVivo s'offre la société immobilière Chez Nestor,"Soutenu par Tamburi Investment Partners et Tikehau Capital, DoveVivo (26,4 M€ de CA en 2020, Lombardie / ITA), spécialiste en cohabitation, proposant des services de gestion immobilière innovants et intelligents, rachète Chez Nestor (10,5 M€ de CA en 2021, Auvergne-Rhône-Alpes / FRA), agence immobilière proposant des logements meublés et équipés à louer en co-living.  Cette acquisition permet à DoveVivo de renforcer son empreinte sur le marché français (De Pardieu Brocas Maffei, communiqué de presse)",06/04/2022
Build-up : Septeo acquiert l'éditeur de logiciels de gestion des talents Foederis,"Détenue par HG et Crédit Mutuel Equity, Septeo (230 M€ de CA en 2021, Occitanie / FRA), entreprise qui développe des solutions de contentieux, de signature électronique, de formulaire légal ainsi que des logiciels de gestion de contenu et de comptabilité pour les avocats du monde entier, annonce l'acquisition de Foederis (c. 10 M€ de CA en 2020, Auvergne-Rhône-Alpes / FRA), spécialiste de l'édition de logiciels RH de gestion des talents. Dans le cadre de cette opération, Isatis Capital, qui a soutenu la croissance de Foederis depuis 2017, cède sa participation dans la société (Septeo, communiqué de presse)",06/04/2022
Cession : Septeo acquiert l'éditeur de logiciels de gestion des talents Foederis,"Détenue par HG et Crédit Mutuel Equity, Septeo (230 M€ de CA en 2021, Occitanie / FRA), entreprise qui développe des solutions de contentieux, de signature électronique, de formulaire légal ainsi que des logiciels de gestion de contenu et de comptabilité pour les avocats du monde entier, annonce l'acquisition de Foederis (c. 10 M€ de CA en 2020, Auvergne-Rhône-Alpes / FRA), spécialiste de l'édition de logiciels RH de gestion des talents. Dans le cadre de cette opération, Isatis Capital, qui a soutenu la croissance de Foederis depuis 2017, cède sa participation dans la société (Septeo, communiqué de presse)",06/04/2022
Autre : Le fabricant d'anti-nuisibles De Sangosse recompose son actionnariat,"Présents au capital depuis 2012, Unigrains, Multicroissance, BNP Paribas Développement et Sofiprotéol réinvestissent dans De Sangosse (315 M€ de CA en 2021, Nouvelle-Aquitaine / FRA), fournisseur dans le marché des anti-nuisibles (anti-limaces, anti-rongeurs, anti-termites). Suite à la transaction, ces investisseurs détiendront une participation d'environ 10 % dans la société, aux côtés des salariés qui sont majoritaires à 75 % (Groupe Avril, communiqué de presse)",06/04/2022
Build-up : Metaline acquiert le spécialiste de la gestion d'espaces informatiques Martin Informatique,"Soutenue par Isatis Capital et Siparex, Metaline (c. 40 M€ de CA en 2021, Île-de-France / FRA), société spécialisée dans le pilotage économique et opérationnel des technologies de l’information, acquiert Martin Informatique (7 M€ de CA en 2021, Île-de-France / FRA), entreprise qui propose des services d'audit de site, de gestion des accès, de réseau et fibre optique. Dans le cadre de cette opération, les fondateurs de Martin Informatique accompagneront la transition en qualité de conseillers externes (presse)",06/04/2022
Acquisition : Le fabricant de produits techniques pour le secteur hydraulique IPI remanie son actionnariat,"IPI (International Pump Industries) (50 M€ de CA en 2021, Provence-Alpes-Côte d'Azur / FRA), fabricant de pompes, de vannes et de connecteurs mécaniques pour le secteur hydraulique, ouvre son capital à Entrepreneur Invest et Smalt Capital. L'investisseur historique Eurazeo réinvestit tandis que MBO & Co se retire définitivement. La société entend consolider l'ensemble des sociétés qu'elle a acquises récemment dans le cadre d'opérations de croissance externe (presse)",05/04/2022
Build-up : NAMSA met la main sur le fournisseur de services précliniques Medanex,"Soutenue par Archimed et Ares Management, NAMSA (130 M$ de CA en 2020, Ohio / USA), société de recherche contractuelle spécialisée dans le développement et le test des dispositifs médicaux, annonce l'acquisition de Medanex Clinic (Région Flamande / BEL), organisation de recherche sous contrat spécialisée dans la fourniture de conseils, de formations en chirurgie, ainsi que dans les services liés à l'histopathologie et aux tests analytiques. Avec cette acquisition, Medanex élargit sa présence sur le marché européen (NAMSA, communiqué de presse)",05/04/2022
Acquisition : Le concepteur de stimulateur cardiaque autonome Cairdac lève 16 M€,"Dans le cadre d'une levée de fonds de série A, Cairdac (Île-de-France / FRA), entreprise qui conçoit un stimulateur cardiaque capable de produire l'énergie électrique nécessaire pour son fonctionnement en exploitant l'énergie cinétique des battements du cœur, lève 16 M€ auprès de Supernova Invest, Mérieux Equity Partners, Bpifrance, Sham Innovation Santé et Caisse Régionale De Crédit Agricole Mutuel de la Touraine et du Poitou. Cette opération permettra à l'entreprise de passer aux essais cliniques sur des patients et préparer sa certification (presse)",05/04/2022
Autre : Le fabricant de produits techniques pour le secteur hydraulique IPI remanie son actionnariat,"IPI (International Pump Industries) (50 M€ de CA en 2021, Provence-Alpes-Côte d'Azur / FRA), fabricant de pompes, de vannes et de connecteurs mécaniques pour le secteur hydraulique, ouvre son capital à Entrepreneur Invest et Smalt Capital. L'investisseur historique Eurazeo réinvestit tandis que MBO & Co se retire définitivement. La société entend consolider l'ensemble des sociétés qu'elle a acquises récemment dans le cadre d'opérations de croissance externe (presse)",05/04/2022
Cession : Le fabricant de produits techniques pour le secteur hydraulique IPI remanie son actionnariat,"IPI (International Pump Industries) (50 M€ de CA en 2021, Provence-Alpes-Côte d'Azur / FRA), fabricant de pompes, de vannes et de connecteurs mécaniques pour le secteur hydraulique, ouvre son capital à Entrepreneur Invest et Smalt Capital. L'investisseur historique Eurazeo réinvestit tandis que MBO & Co se retire définitivement. La société entend consolider l'ensemble des sociétés qu'elle a acquises récemment dans le cadre d'opérations de croissance externe (presse)",05/04/2022
Acquisition : Raise France soutient le spécialiste en chirurgie esthétique La Clinique des Champs-Elysées,"Raise France, via le fonds Raise Investissement, devient actionnaire minoritaire de La Clinique des Champs-Elysées (20 M€ de CA en 2020, Île-de-France / FRA), clinique spécialisée dans la médecine esthétique et la chirurgie esthétique. Avec le soutien de Raise France, la clinique prévoit d'ouvrir à moyen terme une quarantaine de centres supplémentaires en France et à l'international (presse)",05/04/2022
Build-up : La société de conseil en management Altiad rejoint Optimind,"Détenue minoritairement par Ardian, Optimind (55 M€ de CA en 2021, Île-de-France / FRA), entreprise spécialisée en gestion des risques qui propose des services financiers, des services de sous-traitance dédiés aux compagnies d’assurance et aux banques, acquiert Altiad (5,6 M€ de CA en 2021, Île-de-France / FRA), société qui propose des services et des conseils en management pour les secteurs de la banque, de l’assurance et de l’immobilier. Cette acquisition permettra à Optimind de consolider son activité dédiée au Risk Management (Optimind, communiqué de presse)",04/04/2022
Autre : Le fournisseur d'accès à Internet Wifirst ouvre son capital à Capza,"Dans le cadre d'une opération de LBO, Wifirst (65 M€ de CA en 2021, Île-de-France / FRA), fournisseur d'accès à Internet spécialisé dans le déploiement et la gestion de réseaux Wifi pour les professionnels, ouvre son capital à Capza pour une position majoritaire. Les actionnaires existants, à savoir Amundi PEF, Socadif, Bpifrance Investissement Cap Dev ainsi que l'ensemble du management actionnaire renouvèlent leurs investissements. Grâce à cette opération, la société se donne les moyens pour son expansion au niveau européen (Capza, communiqué de presse)",04/04/2022
Acquisition : Le fournisseur d'accès à Internet Wifirst ouvre son capital à Capza,"Dans le cadre d'une opération de LBO, Wifirst (65 M€ de CA en 2021, Île-de-France / FRA), fournisseur d'accès à Internet spécialisé dans le déploiement et la gestion de réseaux Wifi pour les professionnels, ouvre son capital à Capza pour une position majoritaire. Les actionnaires existants, à savoir Amundi PEF, Socadif, Bpifrance Investissement Cap Dev ainsi que l'ensemble du management actionnaire renouvèlent leurs investissements. Grâce à cette opération, la société se donne les moyens pour son expansion au niveau européen (Capza, communiqué de presse)",04/04/2022
Autre : Financière Canella cède sa filiale SE2M Services,"Financière Canella (Île-de-France / FRA), groupe fournisseur de services qui propose des services de rénovation et de remise en état de logements et de bâtiments ainsi que des services multitechniques de maintenance et d’installation de systèmes de chauffage, de climatisation et d’électricité au sein des bâtiments et des immobiliers d’entreprises, cède sa filiale SE2M Services (c. 10 M€ de CA en 2021 Île-de-France / FRA), société spécialisée en maintenance multitechnique de bâtiments. Cette opération va permettre à Financière Canella de se concentrer sur le développement de son autre filiale SMRD-BAT92 (Île-de-France / FRA), société spécialisé dans la remise en état de logements (Andera Partners, communiqué de presse)",04/04/2022
Acquisition : Tikehau Ace Capital acquiert la totalité de Elvia PCB,"Tikehau Ace Capital annonce l’acquisition de la totalité de Elvia PCB (63 M€ de CA en 2021, Normandie / FRA), fabricant de circuits imprimés électroniques (PCB) pour l’industrie de la défense, de l’aéronautique, de l’aérospatiale, des télécoms, de l’automobile, du médical et du ferroviaire. Elvia PCB ouvre un nouveau chapitre de son développement avec cette transaction dont l’objectif est de créer un acteur européen de référence sur le marché des circuits imprimés (Tikehau Ace Capital, communiqué de presse)",04/04/2022
Build-up : Egis acquiert le spécialiste en travaux de signalisation ferroviaire NordSignal,"Avec le soutien de Tikehau Capital, Egis (1 Md€ de CA en 2020, Île-de-France / FRA), société d’ingénierie offrant divers services de construction, de conseils, d’inspection et de formation dans divers secteurs d’activité tels que l’industrie, le bâtiment, les mines, l’environnement, l’énergie, l’eau, le transport, etc,  acquiert NordSignal (Hauts-de-France / FRA), société spécialisée dans le contrôle des travaux de signalisation ferroviaire. L'acquisition permet à Egis d'ouvrir une agence pour sa filiale Est Signalisation dans la région Hauts-de-France (presse)",04/04/2022
